line_id,name,code,colour,operator,network,mode
Line:relation:8349691,Bus 54 : Pont-L'Abbé ↔ Pouldreuzic,54,#0691E9,Transport Le Coeur,FR:Penn-ar-Bed,bus
Line:relation:8349694,Bus 55 : Quimper ↔ Plonéour-Lanvern ↔ Pouldreuzic,55,#8A0F76,Transport Le Coeur,FR:Penn-ar-Bed,bus
Line:relation:8349949,Ligne 62: Bordeaux Stalingrad ⇆ Bouliac La Belle Etoile,62,#7C982E,Keolis Bordeaux Métropole,TBM,bus
Line:relation:8349970,Ligne 22: Parempuyre Lisière du Vignoble ⇆ Blanquefort Frankton,22,#EE7D00,Keolis Gironde,TBM,bus
Line:relation:8353521,Ligne 64: Lormont Buttinière ⇆ Artigues Fontderode,64,#7C982E,Keolis Bordeaux Métropole,TBM,bus
Line:relation:8353522,Ligne 91: Bordeaux Stalingrad ⇆ Ambès Escarraguel,91,#7C982E,Cars de Bordeaux,TBM,bus
Line:relation:8356875,Bus 53 : Quimper ↔ Audierne,53,#E5287C,Transport Le Coeur,FR:Penn-ar-Bed,bus
Line:relation:8357295,Bus 5 : Gare Place Romagne ↔ Gare de Saint-Germain en Laye,5,,Transdev Île-de-France Conflans,Conflans Achères,bus
Line:relation:8358673,RGTR 330: Pétange <=> Mont St. Martin,330,#6B4908,Huberty,RGTR,bus
Line:relation:8360120,RGTR 332: Steinfort <=> Belval,332,#ADD1C7,Sales,RGTR,bus
Line:relation:8364140,Bus A1 : Gare d'Achères (circulaire),A1,,Transdev Île-de-France Conflans,Conflans Achères,bus
Line:relation:8364726,Bus D : Versailles Château Rive-Gauche ↔ Viroflay Rive Gauche,D,,Keolis Versailles,Phébus,bus
Line:relation:8366247,Bus 52 : Audierne ↔ Douarnenez,52,#041E7B,Transport Le Coeur;CAT Transdev,FR:Penn-ar-Bed,bus
Line:relation:8369092,Bus 1 : Gare de Sainte-Geneviève des Bois (circulaire),1,,CEA Transports,Génovébus,bus
Line:relation:8369149,Bus R : Gare de Versailles-Chantiers ↔ Université,R,,Keolis Versailles,Phébus,bus
Line:relation:8369253,Bus 464 : Saint-Rémy Gare ↔ Magny ↔ Montigny Saint-Quentin Gare,464,#7baa1f,SQYBus,SQYBus,bus
Line:relation:8370325,Ligne 5 : SAINT-YRIEX Les Planes ↔ SOYAUX Place du Lac,5,,,STGA,bus
Line:relation:8370326,Ligne 6 : SAINT-MICHEL Voie Ferrée ↔,5,,,STGA,bus
Line:relation:8371170,Bus 2 : ZAC du Moulin ↔ Antony RER,2,#F29000,Bièvre Bus Mobilités,Paladin,bus
Line:relation:8373352,Bus 2 : Le Moulin ↔ Gare d'Argenteuil,2,,TVO,R'bus,bus
Line:relation:8374516,Bus 512 : Langon <-> Captieux,512,#00BCE5,,TransGironde,bus
Line:relation:8376101,AnjouBus 20: Angers – Valanjou,AnjouBus 20,#62134a,,AnjouBus,bus
Line:relation:8376684,Bus 511 : Langon <-> Grignols,511,#F6A2B7,,TransGironde,bus
Line:relation:8383335,Bus 51 : Douarnenez ↔ Quimper,51,#028D29,CAT Transdev,FR:Penn-ar-Bed,bus
Line:relation:8384179,Bus 3 : Gare de Sainte Geneviève des Bois ↔ Petits Champs,3,,CEA Transports,Génovébus,bus
Line:relation:8386108,Ligne de Reims à Laon,205 000,,SNCF Réseau,,railway
Line:relation:8387214,CFL-60c: Esch-sur-Alzette <=> Audun-le-Tiche,CFL-60c,,CFL,CFL,train
Line:relation:8387248,CFL-60b: Noertzange => Rumelange,CFL-60b,,CFL,CFL,train
Line:relation:8387273,CFL-60a: Bettembourg <=> Volmerange-les-Mines,CFL-60a,,CFL,CFL,train
Line:relation:8388080,12 : Gare d'Oullins ⇔ Saint-Genis 2,12,,Keolis,TCL,bus
Line:relation:8388184,CFL-60: Luxembourg <=> Rodange,CFL-60,,CFL,CFL,train
Line:relation:8388269,,IC 416,,SNCF,Intercités,train
Line:relation:8388827,25 : Gare Part-Dieu Vivier Merle ⇔ Bron - Sept Chemins,25,,Keolis,TCL,bus
Line:relation:8393431,Bus 18 : Champagne - Roussillon ↔ Gare d'Argenteuil,18,,TVO,R'bus,bus
Line:relation:8393784,Bus scolaire S1 : Conservatoire (Orsay) ↔ Collège Ile de France,S1,yellow,Transdev,Mobicaps,bus
Line:relation:8393785,Bus scolaire S2 : Cimetière (Orsay) ↔ Villebon ↔ Lycée C. Claudel (Palaiseau),S2,#009EE0,Transdev,Mobicaps,bus
Line:relation:8393786,Bus scolaire S3 : Grand Dôme (Villebon) ↔ Collège Ile de France ↔ Collège J. Verne,S3,#8BC342,Transdev,Mobicaps,bus
Line:relation:8393787,Bus scolaire S4 : Millet (Villebon) ↔ Collège J. Verne,S4,#F2A5B7,Transdev,Mobicaps,bus
Line:relation:8394023,RGTR 394: Rodange <=> Pétange,394,#239B89,Huberty,RGTR,bus
Line:relation:8401226,"Burbure --> Lens, Lens --> Burbure",40,,tadao,,bus
Line:relation:8403373,Bus 19 : Gare de Meaux ↔ Chessy Gares,19,,Marne et Morin,Pays Créçois,bus
Line:relation:8404004,Bus 4 : La Croix de Berny RER ↔ Cimetière Nouveau,4,,Bièvre Bus Mobilités,Paladin,bus
Line:relation:8404733,Bus 5,5,#0090D4,TCAR,Astuce,bus
Line:relation:8407058,Bus 45 : Musée de Sèvres ↔ Mairie de Vélizy,45,,Keolis Vélizy,Phébus,bus
Line:relation:8407209,Bus 27 : La Celle Saint-Cloud - Étang Sec ↔ Rueil Malmaison Gare RER,27,,Transdev Île-de-France Nanterre,Traverciel,bus
Line:relation:8409316,Bus 10 : Ermont Eaubonne Gare ↔ Parc des Sources,10,,TVO,Valmy,bus
Line:relation:8410095,Ligne de Sarreguemines à Sarrebruck,163 000,,SNCF Réseau,,railway
Line:relation:8412526,Bus DM11A : Gare de Massy-Palaiseau ↔ Jules Verne (Nozay) ↔ Piscine (Sainte Geneviève des Bois),DM11A,#ff8c00,Kéolis Meyer,Transports Daniel Meyer,bus
Line:relation:8412527,Bus DM11G : Gare de Massy-Palaiseau ↔ Marcoussis ↔ Piscine (Sainte Geneviève des Bois),DM11G,#d437d4,Daniel Meyer,Transports Daniel Meyer,bus
Line:relation:8413209,Bus 91.06 : Christ du Saclay ↔ Gare de Massy-Palaiseau,91.06,#c69b3a,Albatrans,Albatrans,bus
Line:relation:8413211,Bus 91.11 : Gare de Saint-Quentin-en-Yvelines ↔ Gare de Massy-Palaiseau,91-11,#32a55e,Albatrans,Albatrans,bus
Line:relation:8413513,Bus A2 : Gare d'Achères ↔ Chambre de Commerce et d'Industrie,A2,,Transdev Île-de-France Conflans,Conflans Achères,bus
Line:relation:8422243,AnjouBus 21: Cholet – Saint-Macaire-en-Mauges,AnjouBus 21,#ee1c25,,AnjouBus,bus
Line:relation:8425595,2 : Vauban Port-Saint-Louis-du-Rhône -> Place des Aires Martigues <-> Place des Aires Martigues -> Vauban Port-Saint-Louis-du-Rhône via Pierre Gabrielli,2,#ED1651,Ulysse,Ulysse,bus
Line:relation:8425767,"23 : Place des Aires La Gravade <-> La Gravade -> Place des Aires via ZI La Colline, via Port des Laurons, via Vaucanson",23,#01688F,Ulysse,Ulysse,bus
Line:relation:8427666,Ligne de Bologne à Pagny-sur-Meuse,026 000,,SNCF Réseau,,railway
Line:relation:8436111,Bus GHP : Gare de Jouy (circulaire),GHP,#6fc6ef,Keolis Versailles,Phébus,bus
Line:relation:8444972,Navette C : Circulaire Longjumeau-Morangis,C,#892685,,Paris-Saclay,bus
Line:relation:8444973,Navette B : Circulaire Ballainvilliers-Morangis,B,#d80e41,,Paris-Saclay,bus
Line:relation:8444974,Navette A : Circulaire de Longjumeau,A,#e39640,,Paris-Saclay,bus
Line:relation:8446074,22 : Aigues Douces Port-de-Bouc -> Figuerolles Martigues <-> Figuerolles Martigues > Aigues Douces Port-de-Bouc via Guy Moquet,22,#B9C11C,Ulysse,Ulysse,bus
Line:relation:8446464,Raccordement direct de Frouard,070 336,,SNCF Réseau,,railway
Line:relation:8446597,31 : Carrefour Port-de-Bouc -> La Halle Martigues <-> La Halle Martigues -> Carrefour Port-de-Bouc via Guy Moquet,31,#673662,Ulysse,Ulysse,bus
Line:relation:8446805,Bus DM09 : Château d'Eau (Linas) ↔ Gare de St-Michel-sur-Orge,DM09,#c41a89,Transports Daniel Meyer,Transports Daniel Meyer,bus
Line:relation:8448304,Navette F : Champlan ↔ C.Cial Massy | C.Cial Villebon 2,F,#986647,,Paris-Saclay,bus
Line:relation:8449068,Bus 37E : Cergy Préfecture RER ↔ Gare Routière Meru,37E,,CAB ARO,Oise Mobilité,bus
Line:relation:8454609,"L55 : Jean de Florette Gignac -> Lycée Jean Lurçat Martigues <-> Lycée Paul Langevin Martigues -> Jean de Florette Gignac via Collège Matraja, Le Brulot, Marcel Bodelle",L55,#80B4D1,Cartreize,Cartreize,bus
Line:relation:8465242,Bus 52 : Gare de Lieusaint-Moissy ↔ Combs-la-Ville - Quincy Gare RER,52,,Transdev Île-de-France Lieusaint,Sénart Bus,bus
Line:relation:8465515,Ligne T3: Moûtiers <=> Les Menuires <=> Val Thorens,T3,,Transdev Savoie,Belle Savoie Express,bus
Line:relation:8465623,Ligne T4: Moûtiers <=> Méribel,T4,,Transdev Savoie,Belle Savoie Express,bus
Line:relation:8465723,Ligne T6: Moûtiers <=> Champagny-en-Vanoise <=> Pralognan-la-Vanoise,T6,,Transdev Savoie,Belle Savoie Express,bus
Line:relation:8465769,Bus 3A : Gare de Coulommiers SNCF ↔ Gare Routière de Meaux,3A,,Darche Gros,TRAMY,bus
Line:relation:8465785,Bus A : Hôpital ↔ Vaux Centre Commercial,A,,Darche Gros,TRAMY,bus
Line:relation:8465792,Bus B : Gambetta ↔ Vaux Centre Commercial,B,,Darche Gros,TRAMY,bus
Line:relation:8466044,Bus D : Coulommiers - Vaux Résidence ↔ Coulommiers - Avenue Gastellier,D,,Darche Gros,TRAMY,bus
Line:relation:8466513,Bus 3B : Gare de Coulommiers SNCF ↔ Gare Routière de Meaux,3B,,Darche Gros,TRAMY,bus
Line:relation:8467024,Tram T11 Express,T11,#E65E37,Transkeo,Transilien,tram
Line:relation:8467036,Bus 7 : École (Lainville) ↔ Peugeot (Poissy),7,,Transdev CSO,CSO,bus
Line:relation:8467368,Réseau MAT ligne P+R,P+R,#005CA1,Keolis Saint-Malo,FR:Réseau MAT,bus
Line:relation:8467489,Ligne T8 : Aime-la-Plagne - La Plagne Station,T8,,Loyet,Belle Savoie Express,bus
Line:relation:8481941,Poisy Collège / Lycée <-> Parc des Glaisins,1,,Sibra,Communauté de l'agglomération d'Annecy,bus
Line:relation:8482591,Piscine Patinoire <-> Campus,2,,Sibra,Communauté de l'agglomération d'Annecy,bus
Line:relation:8507551,Bus 95-16 : Valmondois - Gare (circulaire),95-16,,CeoBus,Busval d'Oise,bus
Line:relation:8507557,Bus 95-12 : Lavoir ↔ Cergy Préfecture,95-12,,CeoBus,Busval d'Oise,bus
